State,Year,Month,Condition,BeneficiaryCount,PercentageOfBeneficiaries,DataQuality
Illinois,2018,201809,Bronchitis NOS,"4,042",0.1,
Illinois,2018,201809,COVID-19 diagnosis,0,0.0,
Illinois,2018,201809,Influenza,349,0.0,
Illinois,2018,201809,Lower or acute respiratory infection,281,0.0,
Illinois,2018,201809,Pneumonia,"6,163",0.2,
Illinois,2018,201809,Respiratory infection NOS,"28,906",0.9,
Illinois,2018,201809,Suspected COVID-19 diagnosis,DS,DS,
Illinois,2018,201810,Acute bronchitis,"6,642",0.2,
Illinois,2018,201810,Acute respiratory distress syndrome,362,0.0,
Illinois,2018,201810,Bronchitis NOS,"4,086",0.1,
Illinois,2018,201810,COVID-19 diagnosis,0,0.0,
Illinois,2018,201810,Influenza,765,0.0,
Illinois,2018,201810,Lower or acute respiratory infection,304,0.0,
Illinois,2018,201810,Pneumonia,"6,751",0.2,
Illinois,2018,201810,Respiratory infection NOS,"32,309",1.1,
Illinois,2018,201810,Suspected COVID-19 diagnosis,DS,DS,
Illinois,2018,201811,Acute bronchitis,"6,679",0.2,
Illinois,2018,201811,Acute respiratory distress syndrome,368,0.0,
Illinois,2018,201811,Bronchitis NOS,"4,108",0.1,
Illinois,2018,201811,COVID-19 diagnosis,0,0.0,
Illinois,2018,201811,Influenza,"1,029",0.0,
Illinois,2018,201811,Lower or acute respiratory infection,311,0.0,
Illinois,2018,201811,Pneumonia,"6,674",0.2,
Illinois,2018,201811,Respiratory infection NOS,"34,591",1.1,
Illinois,2018,201811,Suspected COVID-19 diagnosis,11,0.0,
Illinois,2018,201812,Acute bronchitis,"7,721",0.3,
Illinois,2018,201812,Acute respiratory distress syndrome,379,0.0,
Illinois,2018,201812,Bronchitis NOS,"4,568",0.2,
Illinois,2018,201812,COVID-19 diagnosis,0,0.0,
Illinois,2018,201812,Influenza,"3,292",0.1,
Illinois,2018,201812,Lower or acute respiratory infection,404,0.0,
Illinois,2018,201812,Pneumonia,"7,545",0.3,
Illinois,2018,201812,Respiratory infection NOS,"41,360",1.4,
Illinois,2018,201812,Suspected COVID-19 diagnosis,46,0.0,
Illinois,2019,201901,Acute bronchitis,"7,873",0.3,
Illinois,2019,201901,Acute respiratory distress syndrome,399,0.0,
Illinois,2019,201901,Bronchitis NOS,"4,658",0.2,
Illinois,2019,201901,COVID-19 diagnosis,0,0.0,
Illinois,2019,201901,Influenza,"8,197",0.3,
Illinois,2019,201901,Lower or acute respiratory infection,387,0.0,
Illinois,2019,201901,Pneumonia,"7,941",0.3,
Illinois,2019,201901,Respiratory infection NOS,"40,778",1.4,
Illinois,2019,201901,Suspected COVID-19 diagnosis,127,0.0,
Illinois,2019,201902,Acute bronchitis,"6,371",0.2,
Illinois,2019,201902,Acute respiratory distress syndrome,325,0.0,
Illinois,2019,201902,Bronchitis NOS,"3,755",0.1,
Illinois,2019,201902,COVID-19 diagnosis,0,0.0,
Illinois,2019,201902,Influenza,"13,288",0.4,
Illinois,2019,201902,Lower or acute respiratory infection,299,0.0,
Illinois,2019,201902,Pneumonia,"6,895",0.2,
Illinois,2019,201902,Respiratory infection NOS,"34,841",1.2,
Illinois,2019,201902,Suspected COVID-19 diagnosis,150,0.0,
Illinois,2019,201903,Acute bronchitis,"6,810",0.2,
Illinois,2019,201903,Acute respiratory distress syndrome,372,0.0,
Illinois,2019,201903,Bronchitis NOS,"4,266",0.1,
Illinois,2019,201903,COVID-19 diagnosis,0,0.0,
Illinois,2019,201903,Influenza,"18,600",0.6,
Illinois,2019,201903,Lower or acute respiratory infection,372,0.0,
Illinois,2019,201903,Pneumonia,"7,538",0.3,
Illinois,2019,201903,Respiratory infection NOS,"40,040",1.4,
Illinois,2019,201903,Suspected COVID-19 diagnosis,162,0.0,
Illinois,2019,201904,Acute bronchitis,"5,816",0.2,
Illinois,2019,201904,Acute respiratory distress syndrome,349,0.0,
Illinois,2019,201904,Bronchitis NOS,"3,545",0.1,
Illinois,2019,201904,COVID-19 diagnosis,0,0.0,
Illinois,2019,201904,Influenza,"6,281",0.2,
Illinois,2019,201904,Lower or acute respiratory infection,327,0.0,
Illinois,2019,201904,Pneumonia,"6,970",0.2,
Illinois,2019,201904,Respiratory infection NOS,"31,244",1.1,
Illinois,2019,201904,Suspected COVID-19 diagnosis,79,0.0,
Illinois,2019,201905,Acute bronchitis,"5,915",0.2,
Illinois,2019,201905,Acute respiratory distress syndrome,377,0.0,
Illinois,2019,201905,Bronchitis NOS,"3,539",0.1,
Illinois,2019,201905,COVID-19 diagnosis,0,0.0,
Illinois,2019,201905,Influenza,"1,427",0.0,
Illinois,2019,201905,Lower or acute respiratory infection,332,0.0,
Illinois,2019,201905,Pneumonia,"6,990",0.2,
Illinois,2019,201905,Respiratory infection NOS,"29,759",1.0,
Illinois,2019,201905,Suspected COVID-19 diagnosis,29,0.0,
Illinois,2019,201906,Acute bronchitis,"4,185",0.1,
Illinois,2019,201906,Acute respiratory distress syndrome,306,0.0,
Illinois,2019,201906,Bronchitis NOS,"2,638",0.1,
Illinois,2019,201906,COVID-19 diagnosis,0,0.0,
Illinois,2019,201906,Influenza,382,0.0,
Illinois,2019,201906,Lower or acute respiratory infection,232,0.0,
Illinois,2019,201906,Pneumonia,"6,044",0.2,
Illinois,2019,201906,Respiratory infection NOS,"18,969",0.6,
Illinois,2019,201906,Suspected COVID-19 diagnosis,15,0.0,
Illinois,2019,201907,Acute bronchitis,"3,222",0.1,
Illinois,2019,201907,Acute respiratory distress syndrome,288,0.0,
Illinois,2019,201907,Bronchitis NOS,"2,024",0.1,
Illinois,2019,201907,COVID-19 diagnosis,0,0.0,
Illinois,2019,201907,Influenza,215,0.0,
Illinois,2019,201907,Lower or acute respiratory infection,174,0.0,
Illinois,2019,201907,Pneumonia,"5,611",0.2,
Illinois,2019,201907,Respiratory infection NOS,"13,912",0.5,
Illinois,2019,201907,Suspected COVID-19 diagnosis,DS,DS,
Illinois,2019,201908,Acute bronchitis,"3,664",0.1,
Illinois,2019,201908,Acute respiratory distress syndrome,310,0.0,
Illinois,2019,201908,Bronchitis NOS,"2,458",0.1,
Illinois,2019,201908,COVID-19 diagnosis,0,0.0,
Illinois,2019,201908,Influenza,183,0.0,
Illinois,2019,201908,Lower or acute respiratory infection,212,0.0,
Illinois,2019,201908,Pneumonia,"5,445",0.2,
Illinois,2019,201908,Respiratory infection NOS,"18,113",0.6,
Illinois,2019,201908,Suspected COVID-19 diagnosis,DS,DS,
Illinois,2019,201909,Acute bronchitis,"5,889",0.2,
Illinois,2019,201909,Acute respiratory distress syndrome,401,0.0,
Illinois,2019,201909,Bronchitis NOS,"3,737",0.1,
Illinois,2019,201909,COVID-19 diagnosis,0,0.0,
Illinois,2019,201909,Influenza,434,0.0,
Illinois,2019,201909,Lower or acute respiratory infection,412,0.0,
Illinois,2019,201909,Pneumonia,"6,286",0.2,
Illinois,2019,201909,Respiratory infection NOS,"31,669",1.1,
Illinois,2019,201909,Suspected COVID-19 diagnosis,DS,DS,
Illinois,2019,201910,Acute bronchitis,"7,045",0.2,
Illinois,2019,201910,Acute respiratory distress syndrome,384,0.0,
Illinois,2019,201910,Bronchitis NOS,"4,562",0.2,
Illinois,2019,201910,COVID-19 diagnosis,0,0.0,
Illinois,2019,201910,Influenza,898,0.0,
Illinois,2019,201910,Lower or acute respiratory infection,525,0.0,
Illinois,2019,201910,Pneumonia,"7,384",0.3,
Illinois,2019,201910,Respiratory infection NOS,"37,437",1.3,
Illinois,2019,201910,Suspected COVID-19 diagnosis,DS,DS,
Illinois,2019,201911,Acute bronchitis,"7,361",0.2,
Illinois,2019,201911,Acute respiratory distress syndrome,400,0.0,
Illinois,2019,201911,Bronchitis NOS,"4,603",0.2,
Illinois,2019,201911,COVID-19 diagnosis,0,0.0,
Illinois,2019,201911,Influenza,"1,765",0.1,
Illinois,2019,201911,Lower or acute respiratory infection,572,0.0,
Illinois,2019,201911,Pneumonia,"7,778",0.3,
Illinois,2019,201911,Respiratory infection NOS,"40,179",1.4,
Illinois,2019,201911,Suspected COVID-19 diagnosis,DS,DS,
Illinois,2019,201912,Acute bronchitis,"7,994",0.3,
Illinois,2019,201912,Acute respiratory distress syndrome,447,0.0,
Illinois,2019,201912,Bronchitis NOS,"5,093",0.2,
Illinois,2019,201912,COVID-19 diagnosis,0,0.0,
Illinois,2019,201912,Influenza,"10,870",0.4,
Illinois,2019,201912,Lower or acute respiratory infection,684,0.0,
Illinois,2019,201912,Pneumonia,"8,926",0.3,
Illinois,2019,201912,Respiratory infection NOS,"50,214",1.7,
Illinois,2019,201912,Suspected COVID-19 diagnosis,78,0.0,
Illinois,2020,202001,Acute bronchitis,"7,543",0.3,
Illinois,2020,202001,Acute respiratory distress syndrome,355,0.0,
Illinois,2020,202001,Bronchitis NOS,"4,757",0.2,
Illinois,2020,202001,COVID-19 diagnosis,0,0.0,
Illinois,2020,202001,Influenza,"28,190",1.0,
Illinois,2020,202001,Lower or acute respiratory infection,615,0.0,
Illinois,2020,202001,Pneumonia,"9,258",0.3,
Illinois,2020,202001,Respiratory infection NOS,"47,306",1.6,
Illinois,2020,202001,Suspected COVID-19 diagnosis,130,0.0,
Illinois,2020,202002,Acute bronchitis,"6,330",0.2,
Illinois,2020,202002,Acute respiratory distress syndrome,337,0.0,
Illinois,2020,202002,Bronchitis NOS,"4,130",0.1,
Illinois,2020,202002,COVID-19 diagnosis,0,0.0,
Illinois,2020,202002,Influenza,"38,397",1.3,
Illinois,2020,202002,Lower or acute respiratory infection,501,0.0,
Illinois,2020,202002,Pneumonia,"8,022",0.3,
Illinois,2020,202002,Respiratory infection NOS,"43,798",1.5,
Illinois,2020,202002,Suspected COVID-19 diagnosis,79,0.0,
Illinois,2020,202003,Acute bronchitis,"5,423",0.2,
Illinois,2020,202003,Acute respiratory distress syndrome,396,0.0,
Illinois,2020,202003,Bronchitis NOS,"3,568",0.1,
Illinois,2020,202003,COVID-19 diagnosis,DS,DS,
Illinois,2020,202003,Influenza,"14,784",0.5,
Illinois,2020,202003,Lower or acute respiratory infection,654,0.0,
Illinois,2020,202003,Pneumonia,"7,899",0.3,
Illinois,2020,202003,Respiratory infection NOS,"36,971",1.3,
Illinois,2020,202003,Suspected COVID-19 diagnosis,810,0.0,
Illinois,2020,202004,Acute bronchitis,"1,763",0.1,Unusable
Illinois,2020,202004,Acute respiratory distress syndrome,590,0.0,Unusable
Illinois,2020,202004,Bronchitis NOS,"1,191",0.0,Unusable
Illinois,2020,202004,COVID-19 diagnosis,"8,422",0.3,Unusable
Illinois,2020,202004,Influenza,731,0.0,Unusable
Illinois,2020,202004,Lower or acute respiratory infection,432,0.0,Unusable
Illinois,2020,202004,Pneumonia,"8,339",0.3,Unusable
Illinois,2020,202004,Respiratory infection NOS,"8,765",0.3,Unusable
Illinois,2020,202004,Suspected COVID-19 diagnosis,865,0.0,Unusable
Illinois,2020,202005,Acute bronchitis,716,0.0,Unusable
Illinois,2020,202005,Acute respiratory distress syndrome,413,0.0,Unusable
Illinois,2020,202005,Bronchitis NOS,428,0.0,Unusable
Illinois,2020,202005,COVID-19 diagnosis,"13,757",0.5,Unusable
Illinois,2020,202005,Influenza,237,0.0,Unusable
Illinois,2020,202005,Lower or acute respiratory infection,414,0.0,Unusable
Illinois,2020,202005,Pneumonia,"7,186",0.2,Unusable
Illinois,2020,202005,Respiratory infection NOS,"2,800",0.1,Unusable
Illinois,2020,202005,Suspected COVID-19 diagnosis,630,0.0,Unusable
Illinois,2020,202006,Acute bronchitis,"1,020",0.0,
Illinois,2020,202006,Acute respiratory distress syndrome,328,0.0,
Illinois,2020,202006,Bronchitis NOS,778,0.0,
Illinois,2020,202006,COVID-19 diagnosis,"11,293",0.4,
Illinois,2020,202006,Influenza,208,0.0,
Illinois,2020,202006,Lower or acute respiratory infection,328,0.0,
Illinois,2020,202006,Pneumonia,"6,071",0.2,
Illinois,2020,202006,Respiratory infection NOS,"3,940",0.1,
Illinois,2020,202006,Suspected COVID-19 diagnosis,487,0.0,
Illinois,2020,202007,Acute bronchitis,"1,403",0.0,
Illinois,2020,202007,Acute respiratory distress syndrome,272,0.0,
Illinois,2020,202007,Bronchitis NOS,"1,011",0.0,
Illinois,2020,202007,COVID-19 diagnosis,"10,159",0.3,
Illinois,2020,202007,Influenza,208,0.0,
Illinois,2020,202007,Lower or acute respiratory infection,235,0.0,
Illinois,2020,202007,Pneumonia,"5,712",0.2,
Illinois,2020,202007,Respiratory infection NOS,"7,872",0.3,
Illinois,2020,202007,Suspected COVID-19 diagnosis,345,0.0,
Illinois,2020,202008,Acute bronchitis,"1,662",0.1,
Illinois,2020,202008,Acute respiratory distress syndrome,267,0.0,
Illinois,2020,202008,Bronchitis NOS,"1,078",0.0,
Illinois,2020,202008,COVID-19 diagnosis,"10,601",0.3,
Illinois,2020,202008,Influenza,182,0.0,
Illinois,2020,202008,Lower or acute respiratory infection,239,0.0,
Illinois,2020,202008,Pneumonia,"5,582",0.2,
Illinois,2020,202008,Respiratory infection NOS,"9,309",0.3,
Illinois,2020,202008,Suspected COVID-19 diagnosis,292,0.0,
Illinois,2020,202009,Acute bronchitis,"1,783",0.1,
Illinois,2020,202009,Acute respiratory distress syndrome,273,0.0,
Illinois,2020,202009,Bronchitis NOS,"1,074",0.0,
Illinois,2020,202009,COVID-19 diagnosis,"10,005",0.3,
Illinois,2020,202009,Influenza,227,0.0,
Illinois,2020,202009,Lower or acute respiratory infection,228,0.0,
Illinois,2020,202009,Pneumonia,"5,429",0.2,
Illinois,2020,202009,Respiratory infection NOS,"10,590",0.3,
Illinois,2020,202009,Suspected COVID-19 diagnosis,264,0.0,
Illinois,2020,202010,Acute bronchitis,"2,040",0.1,
Illinois,2020,202010,Acute respiratory distress syndrome,344,0.0,
Illinois,2020,202010,Bronchitis NOS,"1,433",0.0,
Illinois,2020,202010,COVID-19 diagnosis,"15,204",0.5,
Illinois,2020,202010,Influenza,520,0.0,
Illinois,2020,202010,Lower or acute respiratory infection,215,0.0,
Illinois,2020,202010,Pneumonia,"6,442",0.2,
Illinois,2020,202010,Respiratory infection NOS,"15,063",0.5,
Illinois,2020,202010,Suspected COVID-19 diagnosis,346,0.0,
Illinois,2020,202011,Acute bronchitis,"1,873",0.1,
Illinois,2020,202011,Acute respiratory distress syndrome,415,0.0,
Illinois,2020,202011,Bronchitis NOS,"1,370",0.0,
Illinois,2020,202011,COVID-19 diagnosis,"30,221",0.9,
Illinois,2020,202011,Influenza,559,0.0,
Illinois,2020,202011,Lower or acute respiratory infection,227,0.0,
Illinois,2020,202011,Pneumonia,"8,853",0.3,
Illinois,2020,202011,Respiratory infection NOS,"15,110",0.5,
Illinois,2020,202011,Suspected COVID-19 diagnosis,643,0.0,
Illinois,2020,202012,Acute bronchitis,"1,653",0.1,
Illinois,2020,202012,Acute respiratory distress syndrome,459,0.0,
Illinois,2020,202012,Bronchitis NOS,"1,253",0.0,
Illinois,2020,202012,COVID-19 diagnosis,"32,020",1.0,
Illinois,2020,202012,Influenza,397,0.0,
Illinois,2020,202012,Lower or acute respiratory infection,195,0.0,
Illinois,2020,202012,Pneumonia,"9,102",0.3,
Illinois,2020,202012,Respiratory infection NOS,"11,391",0.3,
Illinois,2020,202012,Suspected COVID-19 diagnosis,726,0.0,
Illinois,2021,202101,Acute bronchitis,"1,573",0.0,
Illinois,2021,202101,Acute respiratory distress syndrome,384,0.0,
Illinois,2021,202101,Bronchitis NOS,"1,135",0.0,
Illinois,2021,202101,COVID-19 diagnosis,"23,917",0.7,
Illinois,2021,202101,Influenza,283,0.0,
Illinois,2021,202101,Lower or acute respiratory infection,115,0.0,
Illinois,2021,202101,Pneumonia,"6,272",0.2,
Illinois,2021,202101,Respiratory infection NOS,"12,070",0.4,
Illinois,2021,202101,Suspected COVID-19 diagnosis,486,0.0,
Illinois,2021,202102,Acute bronchitis,"1,352",0.0,
Illinois,2021,202102,Acute respiratory distress syndrome,299,0.0,
Illinois,2021,202102,Bronchitis NOS,"1,036",0.0,
Illinois,2021,202102,COVID-19 diagnosis,"15,254",0.5,
Illinois,2021,202102,Influenza,230,0.0,
Illinois,2021,202102,Lower or acute respiratory infection,85,0.0,
Illinois,2021,202102,Pneumonia,"4,985",0.1,
Illinois,2021,202102,Respiratory infection NOS,"11,213",0.3,
Illinois,2021,202102,Suspected COVID-19 diagnosis,246,0.0,
Illinois,2021,202103,Acute bronchitis,"1,713",0.1,
Illinois,2021,202103,Acute respiratory distress syndrome,324,0.0,
Illinois,2021,202103,Bronchitis NOS,"1,304",0.0,
Illinois,2021,202103,COVID-19 diagnosis,"14,671",0.4,
Illinois,2021,202103,Influenza,243,0.0,
Illinois,2021,202103,Lower or acute respiratory infection,132,0.0,
Illinois,2021,202103,Pneumonia,"5,244",0.2,
Illinois,2021,202103,Respiratory infection NOS,"14,869",0.4,
Illinois,2021,202103,Suspected COVID-19 diagnosis,202,0.0,
Illinois,2021,202104,Acute bronchitis,"2,285",0.1,
Illinois,2021,202104,Acute respiratory distress syndrome,393,0.0,
Illinois,2021,202104,Bronchitis NOS,"1,565",0.0,
Illinois,2021,202104,COVID-19 diagnosis,"19,175",0.6,
Illinois,2021,202104,Influenza,270,0.0,
Illinois,2021,202104,Lower or acute respiratory infection,180,0.0,
Illinois,2021,202104,Pneumonia,"5,709",0.2,
Illinois,2021,202104,Respiratory infection NOS,"19,353",0.6,
Illinois,2021,202104,Suspected COVID-19 diagnosis,299,0.0,
Illinois,2021,202105,Acute bronchitis,"2,651",0.1,
Illinois,2021,202105,Acute respiratory distress syndrome,439,0.0,
Illinois,2021,202105,Bronchitis NOS,"1,902",0.1,
Illinois,2021,202105,COVID-19 diagnosis,"15,283",0.4,
Illinois,2021,202105,Influenza,222,0.0,
Illinois,2021,202105,Lower or acute respiratory infection,212,0.0,
Illinois,2021,202105,Pneumonia,"5,774",0.2,
Illinois,2021,202105,Respiratory infection NOS,"21,332",0.6,
Illinois,2021,202105,Suspected COVID-19 diagnosis,223,0.0,
Illinois,2021,202106,Acute bronchitis,"2,747",0.1,
Illinois,2021,202106,Acute respiratory distress syndrome,357,0.0,
Illinois,2021,202106,Bronchitis NOS,"2,009",0.1,
Illinois,2021,202106,COVID-19 diagnosis,"8,783",0.3,
Illinois,2021,202106,Influenza,231,0.0,
Illinois,2021,202106,Lower or acute respiratory infection,194,0.0,
Illinois,2021,202106,Pneumonia,"5,466",0.2,
Illinois,2021,202106,Respiratory infection NOS,"20,328",0.6,
Illinois,2021,202106,Suspected COVID-19 diagnosis,107,0.0,
Illinois,2021,202107,Acute bronchitis,"2,783",0.1,
Illinois,2021,202107,Acute respiratory distress syndrome,352,0.0,
Illinois,2021,202107,Bronchitis NOS,"1,983",0.1,
Illinois,2021,202107,COVID-19 diagnosis,"11,081",0.3,
Illinois,2021,202107,Influenza,575,0.0,
Illinois,2021,202107,Lower or acute respiratory infection,237,0.0,
Illinois,2021,202107,Pneumonia,"6,021",0.2,
Illinois,2021,202107,Respiratory infection NOS,"23,362",0.7,
Illinois,2021,202107,Suspected COVID-19 diagnosis,128,0.0,
Illinois,2021,202108,Acute bronchitis,"2,881",0.1,
Illinois,2021,202108,Acute respiratory distress syndrome,407,0.0,
Illinois,2021,202108,Bronchitis NOS,"2,031",0.1,
Illinois,2021,202108,COVID-19 diagnosis,"22,616",0.7,
Illinois,2021,202108,Influenza,744,0.0,
Illinois,2021,202108,Lower or acute respiratory infection,291,0.0,
Illinois,2021,202108,Pneumonia,"6,515",0.2,
Illinois,2021,202108,Respiratory infection NOS,"30,598",0.9,
Illinois,2021,202108,Suspected COVID-19 diagnosis,242,0.0,
Illinois,2021,202109,Acute bronchitis,"3,586",0.1,
Illinois,2021,202109,Acute respiratory distress syndrome,528,0.0,
Illinois,2021,202109,Bronchitis NOS,"2,396",0.1,
Illinois,2021,202109,COVID-19 diagnosis,"23,355",0.7,
Illinois,2021,202109,Influenza,"1,106",0.0,
Illinois,2021,202109,Lower or acute respiratory infection,381,0.0,
Illinois,2021,202109,Pneumonia,"6,432",0.2,
Illinois,2021,202109,Respiratory infection NOS,"45,824",1.3,
Illinois,2021,202109,Suspected COVID-19 diagnosis,242,0.0,
Illinois,2021,202110,Acute bronchitis,"3,508",0.1,
Illinois,2021,202110,Acute respiratory distress syndrome,481,0.0,
Illinois,2021,202110,Bronchitis NOS,"2,476",0.1,
Illinois,2021,202110,COVID-19 diagnosis,"15,793",0.4,
Illinois,2021,202110,Influenza,"1,123",0.0,
Illinois,2021,202110,Lower or acute respiratory infection,328,0.0,
Illinois,2021,202110,Pneumonia,"6,160",0.2,
Illinois,2021,202110,Respiratory infection NOS,"36,439",1.0,
Illinois,2021,202110,Suspected COVID-19 diagnosis,206,0.0,
Illinois,2021,202111,Acute bronchitis,"4,219",0.1,
Illinois,2021,202111,Acute respiratory distress syndrome,546,0.0,
Illinois,2021,202111,Bronchitis NOS,"3,085",0.1,
Illinois,2021,202111,COVID-19 diagnosis,"20,276",0.6,
Illinois,2021,202111,Influenza,"1,586",0.0,
Illinois,2021,202111,Lower or acute respiratory infection,420,0.0,
Illinois,2021,202111,Pneumonia,"6,529",0.2,
Illinois,2021,202111,Respiratory infection NOS,"42,722",1.2,
Illinois,2021,202111,Suspected COVID-19 diagnosis,255,0.0,
Illinois,2021,202112,Acute bronchitis,"4,387",0.1,
Illinois,2021,202112,Acute respiratory distress syndrome,663,0.0,
Illinois,2021,202112,Bronchitis NOS,"3,052",0.1,
Illinois,2021,202112,COVID-19 diagnosis,"60,399",1.7,
Illinois,2021,202112,Influenza,"5,242",0.1,
Illinois,2021,202112,Lower or acute respiratory infection,398,0.0,
Illinois,2021,202112,Pneumonia,"7,554",0.2,
Illinois,2021,202112,Respiratory infection NOS,"44,843",1.3,
Illinois,2021,202112,Suspected COVID-19 diagnosis,687,0.0,
Illinois,2022,202201,Acute bronchitis,"3,614",0.1,
Illinois,2022,202201,Acute respiratory distress syndrome,619,0.0,
Illinois,2022,202201,Bronchitis NOS,"2,718",0.1,
Illinois,2022,202201,COVID-19 diagnosis,"84,365",2.3,
Illinois,2022,202201,Influenza,"2,732",0.1,
Illinois,2022,202201,Lower or acute respiratory infection,387,0.0,
Illinois,2022,202201,Pneumonia,"7,001",0.2,
Illinois,2022,202201,Respiratory infection NOS,"35,023",1.0,
Illinois,2022,202201,Suspected COVID-19 diagnosis,891,0.0,
Illinois,2022,202202,Acute bronchitis,"2,314",0.1,
Illinois,2022,202202,Acute respiratory distress syndrome,408,0.0,
Illinois,2022,202202,Bronchitis NOS,"1,691",0.0,
Illinois,2022,202202,COVID-19 diagnosis,"21,577",0.6,
Illinois,2022,202202,Influenza,"2,577",0.1,
Illinois,2022,202202,Lower or acute respiratory infection,208,0.0,
Illinois,2022,202202,Pneumonia,"5,242",0.1,
Illinois,2022,202202,Respiratory infection NOS,"20,857",0.6,
